video_id,kind,text_idx,word_count,scene_axis_count,scene_term_density_per_100w,has_who_role,has_action_relation,has_spatial_relation,has_count,n_who_role,n_action_relation,n_spatial_relation,n_count
M3-oz_R_xsk_000019_000029,vatex_caption,2,14,2,28.571428571428573,1,0,1,0,1,0,3,0
M3-oz_R_xsk_000019_000029,vatex_caption,3,14,1,7.142857142857143,1,0,0,0,1,0,0,0
M3-oz_R_xsk_000019_000029,vatex_caption,4,22,2,13.636363636363637,1,1,0,0,1,2,0,0
M3-oz_R_xsk_000019_000029,vatex_caption,5,12,1,8.333333333333334,1,0,0,0,1,0,0,0
M3-oz_R_xsk_000019_000029,vatex_caption,6,15,2,13.333333333333334,1,0,1,0,1,0,1,0
M3-oz_R_xsk_000019_000029,vatex_caption,7,28,3,10.714285714285714,1,1,1,0,1,1,1,0
M3-oz_R_xsk_000019_000029,vatex_caption,8,10,1,10.0,1,0,0,0,1,0,0,0
M3-oz_R_xsk_000019_000029,vatex_caption,9,10,2,20.0,1,1,0,0,1,1,0,0
2HuIt-qcXFI_000016_000026,professional_ad,0,55,3,7.2727272727272725,1,1,0,1,1,1,0,2
2HuIt-qcXFI_000016_000026,vatex_caption,0,21,3,19.047619047619047,1,1,0,1,1,1,0,2
2HuIt-qcXFI_000016_000026,vatex_caption,1,11,2,27.272727272727273,0,1,0,1,0,2,0,1
2HuIt-qcXFI_000016_000026,vatex_caption,2,9,2,22.22222222222222,0,1,0,1,0,1,0,1
2HuIt-qcXFI_000016_000026,vatex_caption,3,18,2,22.22222222222222,0,1,0,1,0,2,0,2
2HuIt-qcXFI_000016_000026,vatex_caption,4,11,3,36.36363636363637,1,1,0,1,1,1,0,2
2HuIt-qcXFI_000016_000026,vatex_caption,5,12,2,16.666666666666668,0,1,0,1,0,1,0,1
2HuIt-qcXFI_000016_000026,vatex_caption,6,14,1,14.285714285714286,0,0,0,1,0,0,0,2
2HuIt-qcXFI_000016_000026,vatex_caption,7,16,2,18.75,0,1,0,1,0,1,0,2
2HuIt-qcXFI_000016_000026,vatex_caption,8,12,2,16.666666666666668,0,1,0,1,0,1,0,1
2HuIt-qcXFI_000016_000026,vatex_caption,9,27,2,11.11111111111111,0,1,0,1,0,1,0,2
o-ctR6-CsCI_000078_000088,professional_ad,0,65,4,9.23076923076923,1,1,1,1,2,2,1,1
o-ctR6-CsCI_000078_000088,vatex_caption,0,11,2,18.181818181818183,1,1,0,0,1,1,0,0
o-ctR6-CsCI_000078_000088,vatex_caption,1,12,2,16.666666666666668,1,1,0,0,1,1,0,0
o-ctR6-CsCI_000078_000088,vatex_caption,2,12,1,8.333333333333334,0,1,0,0,0,1,0,0
o-ctR6-CsCI_000078_000088,vatex_caption,3,17,2,29.41176470588235,1,1,0,0,2,3,0,0
o-ctR6-CsCI_000078_000088,vatex_caption,4,17,2,23.529411764705884,0,1,0,1,0,2,0,2
o-ctR6-CsCI_000078_000088,vatex_caption,5,11,0,0.0,0,0,0,0,0,0,0,0
o-ctR6-CsCI_000078_000088,vatex_caption,6,16,3,25.0,0,1,1,1,0,2,1,1
o-ctR6-CsCI_000078_000088,vatex_caption,7,16,2,25.0,1,1,0,0,1,3,0,0
o-ctR6-CsCI_000078_000088,vatex_caption,8,13,2,23.076923076923077,1,1,0,0,1,2,0,0
o-ctR6-CsCI_000078_000088,vatex_caption,9,18,3,27.77777777777778,1,1,0,1,1,3,0,1
Ja2OkjxSdx0_000000_000010,professional_ad,0,52,3,5.769230769230769,1,1,1,0,1,1,1,0
Ja2OkjxSdx0_000000_000010,vatex_caption,0,12,1,8.333333333333334,1,0,0,0,1,0,0,0
Ja2OkjxSdx0_000000_000010,vatex_caption,1,18,2,16.666666666666668,1,0,0,1,2,0,0,1
Ja2OkjxSdx0_000000_000010,vatex_caption,2,14,2,14.285714285714286,1,1,0,0,1,1,0,0
Ja2OkjxSdx0_000000_000010,vatex_caption,3,12,1,8.333333333333334,1,0,0,0,1,0,0,0
Ja2OkjxSdx0_000000_000010,vatex_caption,4,12,0,0.0,0,0,0,0,0,0,0,0
Ja2OkjxSdx0_000000_000010,vatex_caption,5,11,2,18.181818181818183,1,0,1,0,1,0,1,0
Ja2OkjxSdx0_000000_000010,vatex_caption,6,12,2,16.666666666666668,1,1,0,0,1,1,0,0
Ja2OkjxSdx0_000000_000010,vatex_caption,7,10,2,20.0,1,1,0,0,1,1,0,0
Ja2OkjxSdx0_000000_000010,vatex_caption,8,10,0,0.0,0,0,0,0,0,0,0,0
Ja2OkjxSdx0_000000_000010,vatex_caption,9,14,1,7.142857142857143,1,0,0,0,1,0,0,0
OzFRhoqFAwA_000026_000036,professional_ad,0,60,3,13.333333333333334,1,1,1,0,1,5,2,0
OzFRhoqFAwA_000026_000036,vatex_caption,0,11,2,18.181818181818183,1,1,0,0,1,1,0,0
OzFRhoqFAwA_000026_000036,vatex_caption,1,17,2,11.764705882352942,1,1,0,0,1,1,0,0
OzFRhoqFAwA_000026_000036,vatex_caption,2,10,2,20.0,1,1,0,0,1,1,0,0
OzFRhoqFAwA_000026_000036,vatex_caption,3,12,2,16.666666666666668,1,1,0,0,1,1,0,0
OzFRhoqFAwA_000026_000036,vatex_caption,4,23,2,17.391304347826086,1,1,0,0,1,3,0,0
OzFRhoqFAwA_000026_000036,vatex_caption,5,14,2,14.285714285714286,1,1,0,0,1,1,0,0
OzFRhoqFAwA_000026_000036,vatex_caption,6,12,1,8.333333333333334,1,0,0,0,1,0,0,0
OzFRhoqFAwA_000026_000036,vatex_caption,7,13,1,15.384615384615385,0,1,0,0,0,2,0,0
OzFRhoqFAwA_000026_000036,vatex_caption,8,16,3,25.0,1,1,1,0,1,2,1,0
OzFRhoqFAwA_000026_000036,vatex_caption,9,18,1,5.555555555555555,1,0,0,0,1,0,0,0
3BpiVYdTRfM_000272_000282,professional_ad,0,44,3,9.090909090909092,1,1,1,0,1,2,1,0
3BpiVYdTRfM_000272_000282,vatex_caption,0,14,2,14.285714285714286,1,1,0,0,1,1,0,0
3BpiVYdTRfM_000272_000282,vatex_caption,1,14,1,7.142857142857143,0,1,0,0,0,1,0,0
3BpiVYdTRfM_000272_000282,vatex_caption,2,12,1,8.333333333333334,1,0,0,0,1,0,0,0
3BpiVYdTRfM_000272_000282,vatex_caption,3,12,2,16.666666666666668,1,0,1,0,1,0,1,0
3BpiVYdTRfM_000272_000282,vatex_caption,4,14,1,7.142857142857143,1,0,0,0,1,0,0,0
3BpiVYdTRfM_000272_000282,vatex_caption,5,10,1,10.0,1,0,0,0,1,0,0,0
3BpiVYdTRfM_000272_000282,vatex_caption,6,14,1,7.142857142857143,1,0,0,0,1,0,0,0
3BpiVYdTRfM_000272_000282,vatex_caption,7,12,3,33.333333333333336,1,1,1,0,1,2,1,0
3BpiVYdTRfM_000272_000282,vatex_caption,8,11,2,18.181818181818183,0,1,0,1,0,1,0,1
3BpiVYdTRfM_000272_000282,vatex_caption,9,10,1,10.0,1,0,0,0,1,0,0,0
1NFmcmlThdc_000000_000010,professional_ad,0,53,3,9.433962264150944,1,1,0,1,3,1,0,1
1NFmcmlThdc_000000_000010,vatex_caption,0,17,2,17.647058823529413,1,1,0,0,2,1,0,0
1NFmcmlThdc_000000_000010,vatex_caption,1,20,2,20.0,1,1,0,0,2,2,0,0
1NFmcmlThdc_000000_000010,vatex_caption,2,14,1,7.142857142857143,1,0,0,0,1,0,0,0
1NFmcmlThdc_000000_000010,vatex_caption,3,17,3,17.647058823529413,1,1,0,1,1,1,0,1
1NFmcmlThdc_000000_000010,vatex_caption,4,12,2,25.0,1,1,0,0,2,1,0,0
1NFmcmlThdc_000000_000010,vatex_caption,5,14,2,14.285714285714286,1,1,0,0,1,1,0,0
1NFmcmlThdc_000000_000010,vatex_caption,6,14,1,21.428571428571427,1,0,0,0,3,0,0,0
1NFmcmlThdc_000000_000010,vatex_caption,7,17,1,11.764705882352942,1,0,0,0,2,0,0,0
1NFmcmlThdc_000000_000010,vatex_caption,8,17,2,23.529411764705884,1,1,0,0,2,2,0,0
1NFmcmlThdc_000000_000010,vatex_caption,9,13,2,23.076923076923077,1,1,0,0,2,1,0,0
yOLcO75Mc98_000026_000036,professional_ad,0,70,3,11.428571428571429,1,1,1,0,2,4,2,0
yOLcO75Mc98_000026_000036,vatex_caption,0,18,1,5.555555555555555,1,0,0,0,1,0,0,0
yOLcO75Mc98_000026_000036,vatex_caption,1,14,1,7.142857142857143,1,0,0,0,1,0,0,0
yOLcO75Mc98_000026_000036,vatex_caption,2,11,3,27.272727272727273,1,1,1,0,1,1,1,0
yOLcO75Mc98_000026_000036,vatex_caption,3,16,0,0.0,0,0,0,0,0,0,0,0
yOLcO75Mc98_000026_000036,vatex_caption,4,11,2,18.181818181818183,1,1,0,0,1,1,0,0
yOLcO75Mc98_000026_000036,vatex_caption,5,15,1,6.666666666666667,1,0,0,0,1,0,0,0
yOLcO75Mc98_000026_000036,vatex_caption,6,12,1,8.333333333333334,1,0,0,0,1,0,0,0
yOLcO75Mc98_000026_000036,vatex_caption,7,14,1,7.142857142857143,1,0,0,0,1,0,0,0
yOLcO75Mc98_000026_000036,vatex_caption,8,17,2,17.647058823529413,1,1,0,0,1,2,0,0
yOLcO75Mc98_000026_000036,vatex_caption,9,22,1,4.545454545454546,1,0,0,0,1,0,0,0
WbaWjMZMLBA_000000_000010,professional_ad,0,46,3,17.391304347826086,1,1,1,0,1,4,3,0
WbaWjMZMLBA_000000_000010,vatex_caption,0,13,1,15.384615384615385,0,1,0,0,0,2,0,0
WbaWjMZMLBA_000000_000010,vatex_caption,1,20,2,10.0,1,0,1,0,1,0,1,0
WbaWjMZMLBA_000000_000010,vatex_caption,2,11,1,9.090909090909092,1,0,0,0,1,0,0,0
WbaWjMZMLBA_000000_000010,vatex_caption,3,19,2,21.05263157894737,1,1,0,0,1,3,0,0
WbaWjMZMLBA_000000_000010,vatex_caption,4,10,1,10.0,1,0,0,0,1,0,0,0
WbaWjMZMLBA_000000_000010,vatex_caption,5,12,2,16.666666666666668,1,1,0,0,1,1,0,0
WbaWjMZMLBA_000000_000010,vatex_caption,6,16,2,12.5,1,1,0,0,1,1,0,0
WbaWjMZMLBA_000000_000010,vatex_caption,7,9,1,11.11111111111111,1,0,0,0,1,0,0,0
WbaWjMZMLBA_000000_000010,vatex_caption,8,9,1,11.11111111111111,0,0,1,0,0,0,1,0
WbaWjMZMLBA_000000_000010,vatex_caption,9,10,2,20.0,1,1,0,0,1,1,0,0
-HXAOzp4Qjs_000027_000037,professional_ad,0,56,2,5.357142857142857,1,1,0,0,1,2,0,0
-HXAOzp4Qjs_000027_000037,vatex_caption,0,13,2,23.076923076923077,1,0,1,0,1,0,2,0
-HXAOzp4Qjs_000027_000037,vatex_caption,1,13,2,15.384615384615385,1,1,0,0,1,1,0,0
-HXAOzp4Qjs_000027_000037,vatex_caption,2,17,2,11.764705882352942,1,1,0,0,1,1,0,0
-HXAOzp4Qjs_000027_000037,vatex_caption,3,14,1,7.142857142857143,1,0,0,0,1,0,0,0
-HXAOzp4Qjs_000027_000037,vatex_caption,4,12,2,16.666666666666668,1,0,1,0,1,0,1,0
-HXAOzp4Qjs_000027_000037,vatex_caption,5,12,1,8.333333333333334,1,0,0,0,1,0,0,0
-HXAOzp4Qjs_000027_000037,vatex_caption,6,11,1,9.090909090909092,1,0,0,0,1,0,0,0
-HXAOzp4Qjs_000027_000037,vatex_caption,7,14,2,14.285714285714286,1,1,0,0,1,1,0,0
-HXAOzp4Qjs_000027_000037,vatex_caption,8,19,2,10.526315789473685,1,1,0,0,1,1,0,0
-HXAOzp4Qjs_000027_000037,vatex_caption,9,11,2,18.181818181818183,1,1,0,0,1,1,0,0
PtyG0m2rAfA_000040_000050,professional_ad,0,53,3,11.320754716981131,1,1,1,0,2,3,1,0
PtyG0m2rAfA_000040_000050,vatex_caption,0,11,0,0.0,0,0,0,0,0,0,0,0
PtyG0m2rAfA_000040_000050,vatex_caption,1,12,1,8.333333333333334,1,0,0,0,1,0,0,0
PtyG0m2rAfA_000040_000050,vatex_caption,2,19,3,21.05263157894737,1,1,1,0,1,2,1,0
PtyG0m2rAfA_000040_000050,vatex_caption,3,14,2,14.285714285714286,1,1,0,0,1,1,0,0
PtyG0m2rAfA_000040_000050,vatex_caption,4,11,1,9.090909090909092,1,0,0,0,1,0,0,0
PtyG0m2rAfA_000040_000050,vatex_caption,5,13,1,7.6923076923076925,1,0,0,0,1,0,0,0
PtyG0m2rAfA_000040_000050,vatex_caption,6,17,1,5.882352941176471,0,1,0,0,0,1,0,0
PtyG0m2rAfA_000040_000050,vatex_caption,7,12,0,0.0,0,0,0,0,0,0,0,0
PtyG0m2rAfA_000040_000050,vatex_caption,8,16,2,12.5,1,0,1,0,1,0,1,0
PtyG0m2rAfA_000040_000050,vatex_caption,9,12,0,0.0,0,0,0,0,0,0,0,0
r9JyAaVXJ3o_000001_000011,professional_ad,0,62,3,11.290322580645162,1,1,1,0,1,2,4,0
r9JyAaVXJ3o_000001_000011,vatex_caption,0,13,2,15.384615384615385,1,1,0,0,1,1,0,0
r9JyAaVXJ3o_000001_000011,vatex_caption,1,12,3,25.0,1,1,1,0,1,1,1,0
r9JyAaVXJ3o_000001_000011,vatex_caption,2,12,0,0.0,0,0,0,0,0,0,0,0
r9JyAaVXJ3o_000001_000011,vatex_caption,3,16,0,0.0,0,0,0,0,0,0,0,0
r9JyAaVXJ3o_000001_000011,vatex_caption,4,20,3,15.0,1,1,1,0,1,1,1,0
r9JyAaVXJ3o_000001_000011,vatex_caption,5,13,3,23.076923076923077,1,0,1,1,1,0,1,1
r9JyAaVXJ3o_000001_000011,vatex_caption,6,10,1,10.0,1,0,0,0,1,0,0,0
r9JyAaVXJ3o_000001_000011,vatex_caption,7,12,1,16.666666666666668,0,1,0,0,0,2,0,0
r9JyAaVXJ3o_000001_000011,vatex_caption,8,15,2,13.333333333333334,1,1,0,0,1,1,0,0
r9JyAaVXJ3o_000001_000011,vatex_caption,9,19,1,5.2631578947368425,0,0,1,0,0,0,1,0
B4kPSDyUj3c_000020_000030,professional_ad,0,48,4,16.666666666666668,1,1,1,1,2,3,1,2
B4kPSDyUj3c_000020_000030,vatex_caption,0,14,1,7.142857142857143,0,0,1,0,0,0,1,0
B4kPSDyUj3c_000020_000030,vatex_caption,1,12,3,25.0,1,1,1,0,1,1,1,0
B4kPSDyUj3c_000020_000030,vatex_caption,2,17,2,11.764705882352942,0,1,1,0,0,1,1,0
B4kPSDyUj3c_000020_000030,vatex_caption,3,12,1,8.333333333333334,0,1,0,0,0,1,0,0
B4kPSDyUj3c_000020_000030,vatex_caption,4,16,4,31.25,1,1,1,1,2,1,1,1
B4kPSDyUj3c_000020_000030,vatex_caption,5,11,4,36.36363636363637,1,1,1,1,1,1,1,1
B4kPSDyUj3c_000020_000030,vatex_caption,6,15,3,26.666666666666668,1,1,0,1,2,1,0,1
B4kPSDyUj3c_000020_000030,vatex_caption,7,13,3,23.076923076923077,1,1,1,0,1,1,1,0
B4kPSDyUj3c_000020_000030,vatex_caption,8,13,3,23.076923076923077,1,1,0,1,1,1,0,1
B4kPSDyUj3c_000020_000030,vatex_caption,9,11,4,36.36363636363637,1,1,1,1,1,1,1,1
aPYruADNAxM_000000_000010,professional_ad,0,49,3,10.204081632653061,1,1,1,0,2,2,1,0
aPYruADNAxM_000000_000010,vatex_caption,0,12,2,16.666666666666668,1,1,0,0,1,1,0,0
aPYruADNAxM_000000_000010,vatex_caption,1,15,3,26.666666666666668,1,1,1,0,2,1,1,0
aPYruADNAxM_000000_000010,vatex_caption,2,19,2,15.789473684210526,1,1,0,0,2,1,0,0
aPYruADNAxM_000000_000010,vatex_caption,3,16,2,18.75,1,1,0,0,1,2,0,0
aPYruADNAxM_000000_000010,vatex_caption,4,20,3,15.0,1,1,1,0,1,1,1,0
aPYruADNAxM_000000_000010,vatex_caption,5,12,2,16.666666666666668,1,0,1,0,1,0,1,0
aPYruADNAxM_000000_000010,vatex_caption,6,16,1,12.5,1,0,0,0,2,0,0,0
aPYruADNAxM_000000_000010,vatex_caption,7,12,1,16.666666666666668,1,0,0,0,2,0,0,0
aPYruADNAxM_000000_000010,vatex_caption,8,12,2,16.666666666666668,1,1,0,0,1,1,0,0
aPYruADNAxM_000000_000010,vatex_caption,9,11,2,18.181818181818183,1,1,0,0,1,1,0,0
wN7tEoANnqI_000019_000029,professional_ad,0,56,4,16.071428571428573,1,1,1,1,3,4,1,1
wN7tEoANnqI_000019_000029,vatex_caption,0,12,2,16.666666666666668,1,1,0,0,1,1,0,0
wN7tEoANnqI_000019_000029,vatex_caption,1,18,4,33.333333333333336,1,1,1,1,2,2,1,1
wN7tEoANnqI_000019_000029,vatex_caption,2,16,4,25.0,1,1,1,1,1,1,1,1
wN7tEoANnqI_000019_000029,vatex_caption,3,13,3,23.076923076923077,1,1,0,1,1,1,0,1
wN7tEoANnqI_000019_000029,vatex_caption,4,12,1,8.333333333333334,0,1,0,0,0,1,0,0
wN7tEoANnqI_000019_000029,vatex_caption,5,12,4,50.0,1,1,1,1,2,2,1,1
wN7tEoANnqI_000019_000029,vatex_caption,6,20,3,20.0,1,1,0,1,1,2,0,1
wN7tEoANnqI_000019_000029,vatex_caption,7,13,4,30.76923076923077,1,1,1,1,1,1,1,1
wN7tEoANnqI_000019_000029,vatex_caption,8,10,2,20.0,1,1,0,0,1,1,0,0
wN7tEoANnqI_000019_000029,vatex_caption,9,15,2,13.333333333333334,1,1,0,0,1,1,0,0
5L_fSkr82RY_000001_000011,professional_ad,0,46,3,10.869565217391305,1,1,1,0,2,1,2,0
5L_fSkr82RY_000001_000011,vatex_caption,0,11,2,18.181818181818183,1,0,1,0,1,0,1,0
5L_fSkr82RY_000001_000011,vatex_caption,1,18,4,38.888888888888886,1,1,1,1,2,1,3,1
5L_fSkr82RY_000001_000011,vatex_caption,2,13,0,0.0,0,0,0,0,0,0,0,0
5L_fSkr82RY_000001_000011,vatex_caption,3,12,0,0.0,0,0,0,0,0,0,0,0
5L_fSkr82RY_000001_000011,vatex_caption,4,23,3,21.73913043478261,1,1,1,0,1,2,2,0
5L_fSkr82RY_000001_000011,vatex_caption,5,11,2,18.181818181818183,1,1,0,0,1,1,0,0
5L_fSkr82RY_000001_000011,vatex_caption,6,10,3,30.0,1,1,1,0,1,1,1,0
5L_fSkr82RY_000001_000011,vatex_caption,7,11,1,9.090909090909092,1,0,0,0,1,0,0,0
5L_fSkr82RY_000001_000011,vatex_caption,8,15,1,6.666666666666667,1,0,0,0,1,0,0,0
5L_fSkr82RY_000001_000011,vatex_caption,9,13,1,15.384615384615385,1,0,0,0,2,0,0,0
6FSrRinEYTI_000000_000010,professional_ad,0,41,2,9.75609756097561,1,0,1,0,2,0,2,0
6FSrRinEYTI_000000_000010,vatex_caption,0,11,1,9.090909090909092,1,0,0,0,1,0,0,0
6FSrRinEYTI_000000_000010,vatex_caption,1,14,1,7.142857142857143,1,0,0,0,1,0,0,0
6FSrRinEYTI_000000_000010,vatex_caption,2,17,2,11.764705882352942,1,1,0,0,1,1,0,0
6FSrRinEYTI_000000_000010,vatex_caption,3,12,3,25.0,1,1,1,0,1,1,1,0
6FSrRinEYTI_000000_000010,vatex_caption,4,10,2,30.0,1,1,0,0,1,2,0,0
6FSrRinEYTI_000000_000010,vatex_caption,5,9,1,11.11111111111111,1,0,0,0,1,0,0,0
6FSrRinEYTI_000000_000010,vatex_caption,6,16,3,18.75,1,1,0,1,1,1,0,1
6FSrRinEYTI_000000_000010,vatex_caption,7,13,2,15.384615384615385,1,1,0,0,1,1,0,0
6FSrRinEYTI_000000_000010,vatex_caption,8,19,2,15.789473684210526,1,0,1,0,2,0,1,0
6FSrRinEYTI_000000_000010,vatex_caption,9,21,3,14.285714285714286,1,1,1,0,1,1,1,0
F76fbXHArlY_000002_000012,professional_ad,0,65,3,13.846153846153847,1,1,1,0,4,2,3,0
F76fbXHArlY_000002_000012,vatex_caption,0,12,1,16.666666666666668,1,0,0,0,2,0,0,0
F76fbXHArlY_000002_000012,vatex_caption,1,15,1,6.666666666666667,0,1,0,0,0,1,0,0
F76fbXHArlY_000002_000012,vatex_caption,2,11,2,27.272727272727273,1,1,0,0,2,1,0,0
F76fbXHArlY_000002_000012,vatex_caption,3,13,1,15.384615384615385,1,0,0,0,2,0,0,0
F76fbXHArlY_000002_000012,vatex_caption,4,15,1,6.666666666666667,1,0,0,0,1,0,0,0
F76fbXHArlY_000002_000012,vatex_caption,5,12,2,25.0,1,1,0,0,1,2,0,0
F76fbXHArlY_000002_000012,vatex_caption,6,15,1,13.333333333333334,1,0,0,0,2,0,0,0
F76fbXHArlY_000002_000012,vatex_caption,7,13,1,7.6923076923076925,1,0,0,0,1,0,0,0
F76fbXHArlY_000002_000012,vatex_caption,8,12,0,0.0,0,0,0,0,0,0,0,0
F76fbXHArlY_000002_000012,vatex_caption,9,11,1,18.181818181818183,1,0,0,0,2,0,0,0
FFbCs09wcLI_000038_000048,professional_ad,0,70,3,12.857142857142858,1,1,1,0,3,5,1,0
FFbCs09wcLI_000038_000048,vatex_caption,0,16,2,25.0,1,1,0,0,2,2,0,0
FFbCs09wcLI_000038_000048,vatex_caption,1,13,3,23.076923076923077,1,1,1,0,1,1,1,0
FFbCs09wcLI_000038_000048,vatex_caption,2,15,1,6.666666666666667,0,1,0,0,0,1,0,0
FFbCs09wcLI_000038_000048,vatex_caption,3,17,2,11.764705882352942,1,1,0,0,1,1,0,0
FFbCs09wcLI_000038_000048,vatex_caption,4,20,2,25.0,1,1,0,0,2,3,0,0
FFbCs09wcLI_000038_000048,vatex_caption,5,13,3,30.76923076923077,1,1,1,0,2,1,1,0
FFbCs09wcLI_000038_000048,vatex_caption,6,18,2,33.333333333333336,1,1,0,0,2,4,0,0
FFbCs09wcLI_000038_000048,vatex_caption,7,12,2,25.0,1,1,0,0,2,1,0,0
FFbCs09wcLI_000038_000048,vatex_caption,8,13,3,30.76923076923077,1,1,1,0,1,2,1,0
FFbCs09wcLI_000038_000048,vatex_caption,9,21,3,19.047619047619047,1,1,1,0,1,2,1,0
ZoR2HfBhc1o_000110_000120,professional_ad,0,46,3,13.043478260869565,1,1,1,0,2,2,2,0
ZoR2HfBhc1o_000110_000120,vatex_caption,0,11,2,18.181818181818183,1,0,1,0,1,0,1,0
ZoR2HfBhc1o_000110_000120,vatex_caption,1,17,1,5.882352941176471,1,0,0,0,1,0,0,0
ZoR2HfBhc1o_000110_000120,vatex_caption,2,12,2,25.0,1,0,1,0,2,0,1,0
ZoR2HfBhc1o_000110_000120,vatex_caption,3,17,3,29.41176470588235,1,1,0,1,2,1,0,2
ZoR2HfBhc1o_000110_000120,vatex_caption,4,12,2,16.666666666666668,0,1,1,0,0,1,1,0
ZoR2HfBhc1o_000110_000120,vatex_caption,5,11,3,36.36363636363637,1,0,1,1,2,0,1,1
ZoR2HfBhc1o_000110_000120,vatex_caption,6,14,1,7.142857142857143,0,1,0,0,0,1,0,0
ZoR2HfBhc1o_000110_000120,vatex_caption,7,14,1,7.142857142857143,0,1,0,0,0,1,0,0
ZoR2HfBhc1o_000110_000120,vatex_caption,8,11,2,18.181818181818183,1,0,1,0,1,0,1,0
ZoR2HfBhc1o_000110_000120,vatex_caption,9,14,2,14.285714285714286,1,1,0,0,1,1,0,0
XF29Mwf7Yys_000041_000051,professional_ad,0,60,3,8.333333333333334,1,1,1,0,2,2,1,0
XF29Mwf7Yys_000041_000051,vatex_caption,0,16,2,12.5,1,1,0,0,1,1,0,0
XF29Mwf7Yys_000041_000051,vatex_caption,1,11,2,18.181818181818183,1,1,0,0,1,1,0,0
XF29Mwf7Yys_000041_000051,vatex_caption,2,14,2,14.285714285714286,1,1,0,0,1,1,0,0
XF29Mwf7Yys_000041_000051,vatex_caption,3,11,2,18.181818181818183,1,1,0,0,1,1,0,0
XF29Mwf7Yys_000041_000051,vatex_caption,4,16,2,18.75,1,1,0,0,1,2,0,0
XF29Mwf7Yys_000041_000051,vatex_caption,5,22,2,9.090909090909092,1,1,0,0,1,1,0,0
XF29Mwf7Yys_000041_000051,vatex_caption,6,17,2,17.647058823529413,1,1,0,0,2,1,0,0
XF29Mwf7Yys_000041_000051,vatex_caption,7,18,3,16.666666666666668,1,1,1,0,1,1,1,0
XF29Mwf7Yys_000041_000051,vatex_caption,8,22,2,9.090909090909092,1,1,0,0,1,1,0,0
XF29Mwf7Yys_000041_000051,vatex_caption,9,16,2,12.5,1,1,0,0,1,1,0,0
MEYd-ICt6sM_000000_000010,professional_ad,0,67,4,10.447761194029852,1,1,1,1,1,3,2,1
MEYd-ICt6sM_000000_000010,vatex_caption,0,14,2,14.285714285714286,1,1,0,0,1,1,0,0
MEYd-ICt6sM_000000_000010,vatex_caption,1,16,3,25.0,1,1,1,0,1,2,1,0
MEYd-ICt6sM_000000_000010,vatex_caption,2,15,3,33.333333333333336,1,1,1,0,2,2,1,0
MEYd-ICt6sM_000000_000010,vatex_caption,3,18,1,5.555555555555555,0,0,1,0,0,0,1,0
MEYd-ICt6sM_000000_000010,vatex_caption,4,13,2,15.384615384615385,1,1,0,0,1,1,0,0
MEYd-ICt6sM_000000_000010,vatex_caption,5,13,3,30.76923076923077,1,1,1,0,1,2,1,0
MEYd-ICt6sM_000000_000010,vatex_caption,6,13,2,23.076923076923077,1,1,0,0,1,2,0,0
MEYd-ICt6sM_000000_000010,vatex_caption,7,14,2,21.428571428571427,1,1,0,0,1,2,0,0
MEYd-ICt6sM_000000_000010,vatex_caption,8,15,2,20.0,1,1,0,0,1,2,0,0
MEYd-ICt6sM_000000_000010,vatex_caption,9,13,3,46.15384615384615,1,1,1,0,1,2,3,0
avmJEEG6EQA_000039_000049,professional_ad,0,53,3,15.09433962264151,1,1,1,0,3,3,2,0
avmJEEG6EQA_000039_000049,vatex_caption,0,15,1,6.666666666666667,0,1,0,0,0,1,0,0
avmJEEG6EQA_000039_000049,vatex_caption,1,17,2,11.764705882352942,1,1,0,0,1,1,0,0
avmJEEG6EQA_000039_000049,vatex_caption,2,13,2,15.384615384615385,1,1,0,0,1,1,0,0
avmJEEG6EQA_000039_000049,vatex_caption,3,12,2,16.666666666666668,1,1,0,0,1,1,0,0
avmJEEG6EQA_000039_000049,vatex_caption,4,14,1,7.142857142857143,1,0,0,0,1,0,0,0
avmJEEG6EQA_000039_000049,vatex_caption,5,14,1,7.142857142857143,1,0,0,0,1,0,0,0
avmJEEG6EQA_000039_000049,vatex_caption,6,16,2,25.0,1,1,0,0,1,3,0,0
avmJEEG6EQA_000039_000049,vatex_caption,7,19,2,10.526315789473685,1,0,1,0,1,0,1,0
avmJEEG6EQA_000039_000049,vatex_caption,8,14,3,21.428571428571427,1,1,1,0,1,1,1,0
avmJEEG6EQA_000039_000049,vatex_caption,9,21,2,14.285714285714286,1,1,0,0,1,2,0,0
621NmxulM8A_000000_000010,professional_ad,0,67,3,8.955223880597014,1,1,1,0,2,1,3,0
621NmxulM8A_000000_000010,vatex_caption,0,15,1,6.666666666666667,0,0,1,0,0,0,1,0
621NmxulM8A_000000_000010,vatex_caption,1,10,2,30.0,1,0,1,0,1,0,2,0
621NmxulM8A_000000_000010,vatex_caption,2,12,3,25.0,1,1,1,0,1,1,1,0
621NmxulM8A_000000_000010,vatex_caption,3,11,3,27.272727272727273,1,1,1,0,1,1,1,0
621NmxulM8A_000000_000010,vatex_caption,4,12,2,25.0,1,0,1,0,1,0,2,0
621NmxulM8A_000000_000010,vatex_caption,5,20,3,40.0,1,1,1,0,2,3,3,0
621NmxulM8A_000000_000010,vatex_caption,6,19,2,10.526315789473685,1,0,1,0,1,0,1,0
621NmxulM8A_000000_000010,vatex_caption,7,26,3,19.23076923076923,1,1,1,0,1,2,2,0
